date,h0,h1,h2,h3,h4
2024-07-06,1.0,0.0,1.0,1.0,0.0
2022-01-31,0.0,1.0,1.0,0.0,0.9998474
2022-05-25,1.0,0.0,0.0,0.0,0.0
2020-10-05,1.0,0.0,0.0,1.0,1.0
2023-02-21,0.0,0.0,1.0,0.0,1.0
2020-06-08,1.0,0.0,0.0,3.8616656e-27,0.0
2021-07-18,1.0,0.0,1.0,1.0,0.0
2021-03-30,0.0,1.0,0.0,1.0,1.0
2021-01-28,0.0,0.0,0.0,0.0,0.0
2024-01-21,0.0,0.0,8.343111e-24,4.435773e-12,0.0
2021-09-25,1.0,0.0,0.0,1.0,0.0
2023-01-22,0.0,0.0,1.0,0.0,1.0
2024-04-13,1.0,1.0,0.0,1.0,1.0
2023-06-17,1.0,0.0,0.0,1.0,0.0
2021-07-06,1.0,0.0,0.0,1.0,0.0
2019-07-05,1.0,0.0,0.0,1.0,1.0
2019-10-15,1.0,0.0,0.0,1.0,1.0
2022-02-06,0.0,0.0,1.9625347e-14,0.0,0.0
2020-01-02,7.7285977e-19,1.0,2.9753411e-07,1.0,0.40042305
2021-12-31,0.0,1.0,1.0,0.0,1.0
2020-11-06,1.0,0.0,1.0,1.0,1.0
2023-11-06,0.0,0.0,1.0,1.0,1.0
2019-06-12,1.0,0.0,0.0,1.0,1.0
2024-03-04,0.0,0.0,0.0,1.0,0.0
2021-04-22,1.0,1.0,0.0,1.0,0.0
2022-12-08,0.0,0.0,1.0,0.0,1.0
2024-11-18,0.0,0.0,1.0,1.0,1.0
2024-09-29,1.0,0.0,0.0,1.0,1.0
2024-10-25,0.0,0.0,1.0,1.0,1.0
2020-02-08,0.0,1.0,0.0,1.0,0.0
2021-06-18,1.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,1.0,0.0,1.0,3.1914016e-25
2022-12-03,0.0,0.0,1.0,0.0,1.0
2022-03-20,0.0,0.0,0.0,1.0,6.229993e-17
2019-05-30,0.0,0.0,0.0,1.0,0.0
2023-10-13,1.0,0.0,0.0,1.0,1.0
2024-02-09,0.0,0.0,0.0,1.0,0.0
2021-10-25,1.0,0.0,1.0,1.0,0.0
2022-03-11,0.0,0.0,1.0,1.0,0.0
2024-09-25,1.0,0.0,0.0,1.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0
2020-09-05,1.0,0.0,0.0,1.0,0.0
2023-03-25,0.0,0.0,1.0,0.0,1.0
2023-11-03,1.0,0.0,1.0,1.0,1.0
2019-04-07,0.0,1.0,0.0,1.0,1.0
2022-01-12,0.0,1.0,1.0,2.4702095e-18,0.9355917
2023-10-02,1.0,0.0,0.0,1.0,1.0
2022-08-30,1.0,0.0,0.0,1.0,0.0
2019-09-09,1.0,0.0,0.0,1.0,1.0
2023-04-20,1.0,1.0,0.0,1.0,0.0
2024-08-04,1.0,0.0,0.0,1.0,1.0
2019-06-19,1.0,0.0,0.0,1.0,0.0
2024-01-26,0.0,0.0,0.0,1.0,0.0
2023-01-03,0.0,0.0,1.0,0.0,1.0
2020-08-05,1.0,0.0,0.0,1.0,1.0
2021-07-31,1.0,0.0,0.0,1.0,0.0
2021-07-03,1.0,0.0,0.0,1.0,0.0
2024-12-07,0.0,0.0,1.0,1.0,1.0
2024-12-01,0.0,0.0,1.0,1.0,1.0
2022-08-02,1.0,0.0,0.0,1.0,1.0
2021-05-01,1.0,1.0,0.0,1.0,0.0
2023-05-17,0.99999774,1.0,0.0,0.9999385,1.0
2024-02-29,0.0,0.0,0.0,1.0,0.0
2021-06-25,1.0,0.0,0.0,1.0,0.0
2020-10-29,1.0,0.0,0.0,1.0,1.0
2020-08-28,1.0,0.0,0.0,1.0,0.0
2020-10-09,1.0,0.0,0.0,1.0,1.0
2024-01-19,0.0,0.0,0.0022662147,2.7848192e-27,0.0
2020-11-13,9.639577e-14,0.0,1.0,1.0,1.0
2022-07-14,1.0,0.0,0.0,1.0,1.0
2023-10-25,1.0,0.0,0.0,1.0,1.0
2024-02-24,0.0,0.0,0.0,1.0,0.0
2022-09-07,1.0,0.0,0.0,1.0,1.0
2019-09-08,1.0,0.0,0.0,1.0,1.0
2024-12-25,0.0,0.0,1.0,1.0,1.0
2022-06-12,1.0,0.0,0.0,1.0,0.0
2022-09-21,1.0,0.0,0.0,1.0,1.0
2019-05-21,1.0,0.0,0.0,1.0,1.0
2023-09-11,1.0,0.0,0.0,1.0,1.0
2021-11-23,0.0,0.0,1.0,0.0,1.0
2021-11-21,0.0,0.0,1.0,0.0,1.0
2021-05-29,0.0,0.0,1.0,1.0,0.0
2022-08-23,1.0,0.0,0.0,1.0,0.0
2020-11-04,1.0,0.0,1.0,1.0,1.0
2019-09-20,1.0,0.0,0.0,1.0,1.0
2023-08-17,1.0,0.0,0.0,1.0,1.0
2021-03-24,0.0,1.0,0.0,1.0,1.0
2024-06-28,1.0,0.0,1.0,1.0,0.0
2019-09-30,1.0,0.0,1.0,1.0,1.0
2023-06-15,1.0,0.0,0.0,1.0,0.0
2021-01-29,0.0,0.0,0.0,0.0,0.0
2019-07-04,1.0,0.0,0.0,1.0,1.0
2024-09-09,1.0,0.0,0.0,1.0,1.0
2023-12-13,0.0,0.0,1.0,0.0,1.0
2019-04-24,1.0,1.0,0.0,1.0,1.0
2022-07-13,1.0,0.0,0.0,1.0,1.0
2021-01-27,0.0,0.0,0.0,0.0,0.0
2019-09-27,1.0,0.0,1.0,1.0,1.0
2024-12-26,0.0,0.0,1.0,1.0,1.0
2022-12-06,0.0,0.0,1.0,0.0,1.0
2020-07-01,1.0,0.0,0.0,1.0,0.0
2023-01-19,0.0,0.0,1.0,0.0,1.0
2022-04-19,0.0,1.0,0.0,1.0,1.0
2022-04-13,0.0,1.0,0.0,1.0,1.0
2021-03-25,0.0,1.0,0.0,1.0,1.0
2023-08-05,1.0,0.0,0.0,1.0,1.0
2021-08-29,1.0,0.0,0.0,1.0,1.0
2020-10-15,1.0,0.0,0.0,1.0,1.0
2019-07-18,1.0,0.0,0.0,1.0,0.0
2024-12-28,0.0,0.0,1.0,1.0,1.0
2024-04-04,1.0,1.0,0.0,1.0,1.0
2021-07-10,1.0,0.0,1.0,1.0,0.0
2024-01-14,0.0,0.0,0.9999969,4.0551164e-21,0.0
2020-09-10,1.0,0.0,0.0,1.0,0.0
2020-04-24,1.0,1.0,0.0,1.0,1.0
2019-06-17,1.0,0.0,0.0,1.0,0.0
2022-12-25,0.0,0.0,1.0,0.0,1.0
2021-08-05,0.0,0.0,0.0,1.0,0.0
2021-08-21,1.0,0.0,1.0,1.0,1.0
2022-09-18,1.0,0.0,0.0,1.0,1.0
2022-11-24,0.0,0.0,1.0,0.0,1.0
2019-10-06,1.0,0.0,1.0,1.0,1.0
2019-09-15,1.0,0.0,0.0,1.0,1.0
2020-08-04,1.0,0.0,0.0,1.0,1.0
2021-10-05,1.0,0.0,0.0,1.0,0.0
2023-11-24,0.0,0.0,1.0,0.0,1.0
2023-06-03,1.0,0.0,0.0,0.0,0.0
2022-01-26,0.0,1.0,0.0,5.221783e-39,1.0
2024-01-02,0.0,0.0,1.0,4.1185813e-06,3.901556e-08
2022-01-23,0.0,1.0,1.0,0.0,1.0
2021-10-20,1.0,0.0,1.0,1.0,0.0
2019-12-29,4.6203263e-09,1.0,3.6809575e-07,1.0,5.7879106e-06
2024-11-07,0.0,0.0,1.0,1.0,1.0
2024-07-24,1.0,0.0,0.0,1.0,0.0
2022-04-07,0.0,1.0,0.0,1.0,1.0
2022-07-12,1.0,0.0,0.0,1.0,1.0
2020-06-03,1.0,0.0,0.0,0.0,0.0
2022-09-09,1.0,0.0,0.0,1.0,1.0
2023-10-19,1.0,0.0,0.0,1.0,1.0
2021-12-18,0.0,0.0,1.0,0.0,1.0
2021-09-09,1.0,0.0,0.0,1.0,0.0
2024-09-16,1.0,0.0,0.0,1.0,1.0
2022-06-28,1.0,0.0,0.0,1.0,1.0
2024-10-30,0.0,0.0,1.0,1.0,1.0
2020-09-21,1.0,0.0,0.0,1.0,1.0
2024-12-19,0.0,0.0,1.0,1.0,1.0
